timestamp,workload,io_wait,memory_usage,disk_write_bytes,cpu_usage,disk_read_bytes,cpu_idle,app_http_request_latency_houses_POST_0.5,app_http_request_latency_houses_POST_0.9,app_http_request_latency_houses_POST_0.99,app_http_request_latency_metrics_GET_0.5,app_http_request_latency_metrics_GET_0.9,app_http_request_latency_metrics_GET_0.99,app_http_request_latency_recipes_GET_0.5,app_http_request_latency_recipes_GET_0.9,app_http_request_latency_recipes_GET_0.99,app_http_request_latency_recipes_POST_0.5,app_http_request_latency_recipes_POST_0.9,app_http_request_latency_recipes_POST_0.99,app_http_request_latency_schedules_POST_0.5,app_http_request_latency_schedules_POST_0.9,app_http_request_latency_schedules_POST_0.99,app_http_request_latency_storages_POST_0.5,app_http_request_latency_storages_POST_0.9,app_http_request_latency_storages_POST_0.99,app_http_request_latency_users_POST_0.5,app_http_request_latency_users_POST_0.9,app_http_request_latency_users_POST_0.99,pg_checkpoint_completion_target,pg_default_statistics_target,pg_effective_cache_size_mb,pg_maintenance_work_mem_mb,pg_max_wal_size_gb,pg_min_wal_size_mb,pg_random_page_cost,pg_shared_buffers_mb,pg_wal_buffers_mb,pg_work_mem_kb,
1519760146,2.8,0.6499999999999773,61.33994091159032,504627.2,4.300000000012005,0,95.699999999988,44,89,99,1,2,2,0,1,2,54,81,122,24,634,1234,884,2061,3771,29,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760148,2.8,1.5999999999999661,61.627650028056344,284262.4,9.549999999990177,0,90.45000000000982,44,89,99,1,2,2,0,1,2,54,81,122,24,634,1234,884,2061,3771,29,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760150,2.8,1.5999999999999661,61.627650028056344,284262.4,9.549999999990177,0,90.45000000000982,44,89,99,1,2,2,0,1,2,54,81,122,24,634,1234,884,2061,3771,29,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760152,2.8,14.599999999999797,61.342290156736254,672563.2,19.550000000044747,1638.4,80.44999999995525,44,89,99,1,2,2,0,1,2,54,81,122,24,634,1234,884,2061,3771,29,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760154,2.8,14.599999999999797,61.342290156736254,672563.2,19.550000000044747,1638.4,80.44999999995525,44,89,99,1,2,2,0,1,2,54,81,122,24,634,1234,884,2061,3771,29,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760156,2,14.599999999999797,61.342290156736254,672563.2,19.550000000044747,1638.4,80.44999999995525,44,89,99,1,2,2,0,1,2,55,81,122,24,634,1234,884,2061,3771,29,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760158,2,0.5500000000000682,61.33590314649574,44236.8,3.649999999961423,0,96.35000000003858,44,89,99,1,2,2,0,1,2,55,81,122,24,634,1234,884,2061,3771,29,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760160,2,0.5500000000000682,61.33590314649574,44236.8,3.649999999961423,0,96.35000000003858,44,89,99,1,2,2,0,1,2,55,81,122,24,634,1234,884,2061,3771,29,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760162,2.6,1.1000000000007049,61.19284390562984,132710.4,6.000000000012733,819.2,93.99999999998727,44,89,99,1,2,2,0,1,2,55,81,122,24,634,1234,884,2061,3771,30,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
1519760164,2.6,1.1000000000007049,61.19284390562984,132710.4,6.000000000012733,819.2,93.99999999998727,44,89,99,1,2,2,0,1,2,55,81,122,24,634,1234,884,2061,3771,30,49,107,0.9,100,12000,1024,2,1000,4,4000,128,3000,
