timestamp,workload,io_wait,memory_usage,disk_write_bytes,cpu_usage,disk_read_bytes,cpu_idle,app_http_request_latency_houses_POST_0.5,app_http_request_latency_houses_POST_0.9,app_http_request_latency_houses_POST_0.99,app_http_request_latency_metrics_GET_0.5,app_http_request_latency_metrics_GET_0.9,app_http_request_latency_metrics_GET_0.99,app_http_request_latency_recipes_GET_0.5,app_http_request_latency_recipes_GET_0.9,app_http_request_latency_recipes_GET_0.99,app_http_request_latency_recipes_POST_0.5,app_http_request_latency_recipes_POST_0.9,app_http_request_latency_recipes_POST_0.99,app_http_request_latency_schedules_POST_0.5,app_http_request_latency_schedules_POST_0.9,app_http_request_latency_schedules_POST_0.99,app_http_request_latency_startworkflow_POST_0.5,app_http_request_latency_startworkflow_POST_0.9,app_http_request_latency_startworkflow_POST_0.99,app_http_request_latency_storages_POST_0.5,app_http_request_latency_storages_POST_0.9,app_http_request_latency_storages_POST_0.99,app_http_request_latency_users_POST_0.5,app_http_request_latency_users_POST_0.9,app_http_request_latency_users_POST_0.99,k1,k2,k3,k4,k5,
1523997881,0.4,1.4500000000003865,43.44911767491293,821657.6,46.04999999998655,4915.2,53.95000000001345,45,3017,3067,1,2,3,4,1002,1005,320,2227,2431,49,689,1245,NaN,NaN,NaN,1281,2543,2992,40,47,63,1000,2000,3000,4000,5000,
1523997883,1.2,1.4500000000003865,43.44911767491293,821657.6,46.04999999998655,4915.2,53.95000000001345,45,3017,3067,1,2,4,4,1002,1005,320,2227,2431,49,689,1245,NaN,NaN,NaN,1281,2543,2992,40,47,63,1000,2000,3000,4000,5000,
1523997885,1.2,1.9499999999999316,43.85791080160894,384204.8,30.050000000010186,0,69.94999999998981,45,3017,3067,1,2,4,4,1002,1005,320,2227,2431,49,689,1245,NaN,NaN,NaN,1281,2543,2992,40,47,63,1000,2000,3000,4000,5000,
1523997887,1.2,1.9499999999999316,43.85791080160894,384204.8,30.050000000010186,0,69.94999999998981,45,3017,3067,1,2,4,4,1002,1005,320,2227,2431,49,689,1245,NaN,NaN,NaN,1281,2543,2992,40,47,63,1000,2000,3000,4000,5000,
1523997889,1,2.0999999999997954,43.6497578931578,281804.8,23.699999999998894,11468.8,76.30000000000109,45,3017,3067,1,2,4,4,1003,1005,320,2227,2431,49,689,1245,NaN,NaN,NaN,1281,2543,2992,40,47,63,1000,2000,3000,4000,5000,
1523997891,1,2.0999999999997954,43.6497578931578,281804.8,23.699999999998894,11468.8,76.30000000000109,45,3017,3067,1,2,4,4,1003,1005,320,2227,2431,49,689,1245,NaN,NaN,NaN,1281,2543,2992,40,47,63,1000,2000,3000,4000,5000,
1523997893,0.4,2.0999999999997954,43.6497578931578,281804.8,23.699999999998894,11468.8,76.30000000000109,45,3017,3067,1,2,6,4,1003,1005,320,2227,2431,48,689,1245,NaN,NaN,NaN,1281,2543,2841,40,47,63,1000,2000,3000,4000,5000,
1523997895,0.4,1.6500000000002049,43.59704670519592,184320,20.799999999999272,0,79.20000000000073,45,3017,3067,1,2,6,4,1003,1005,320,2227,2431,48,689,1245,NaN,NaN,NaN,1281,2543,2841,40,47,63,1000,2000,3000,4000,5000,
1523997897,0.4,1.6500000000002049,43.59704670519592,184320,20.799999999999272,0,79.20000000000073,45,3017,3067,1,2,6,4,1003,1005,320,2227,2431,48,689,1245,NaN,NaN,NaN,1281,2543,2841,40,47,63,1000,2000,3000,4000,5000,
1523997899,1.1997600479904018,1.2500000000005684,42.98541094293072,2.3166976e+06,31.500000000005457,3276.8,68.49999999999454,45,3017,3067,1,2,6,4,1003,1005,320,2227,2431,48,689,1245,NaN,NaN,NaN,1281,2543,2841,40,47,63,1000,2000,3000,4000,5000,
1523997901,1.1997600479904018,1.2500000000005684,42.98541094293072,2.3166976e+06,31.500000000005457,3276.8,68.49999999999454,45,3017,3067,1,2,6,4,1003,1005,320,2227,2431,48,689,1245,NaN,NaN,NaN,1281,2543,2841,40,47,63,1000,2000,3000,4000,5000,
1523997903,1.0002000400080016,1.2500000000005684,42.98541094293072,2.3166976e+06,31.500000000005457,3276.8,68.49999999999454,45,3017,3067,1,2,6,4,1003,1005,320,2227,2431,48,689,1245,NaN,NaN,NaN,1281,2543,2841,40,46,63,1000,2000,3000,4000,5000,
1523997905,1.0002000400080016,1.1499999999995225,42.64572477761091,131891.2,24.699999999993437,0,75.30000000000655,45,3017,3067,1,2,6,4,1003,1005,320,2227,2431,48,689,1245,NaN,NaN,NaN,1281,2543,2841,40,46,63,1000,2000,3000,4000,5000,
1523997907,1.0002000400080016,1.1499999999995225,42.64572477761091,131891.2,24.699999999993437,0,75.30000000000655,45,3017,3067,1,2,6,4,1003,1005,320,2227,2431,48,689,1245,NaN,NaN,NaN,1281,2543,2841,40,46,63,1000,2000,3000,4000,5000,
1523997909,1,5.099999999999909,43.26962066298145,838860.8,51.049999999995634,74547.2,48.950000000004366,45,3017,3067,1,2,6,4,1003,1005,320,2227,2431,48,689,1245,NaN,NaN,NaN,1281,2543,2841,40,46,63,1000,2000,3000,4000,5000,
1523997911,1,5.099999999999909,43.26962066298145,838860.8,51.049999999995634,74547.2,48.950000000004366,45,3017,3067,1,2,6,4,1003,1005,320,2227,2431,48,689,1245,NaN,NaN,NaN,1281,2543,2841,40,46,63,1000,2000,3000,4000,5000,
1523997913,1.6,5.099999999999909,43.26962066298145,838860.8,51.049999999995634,74547.2,48.950000000004366,45,3017,3067,1,2,4,4,1003,1005,320,2227,2431,48,689,1245,NaN,NaN,NaN,1281,2543,2841,40,46,63,1000,2000,3000,4000,5000,
1523997915,1.6,7.550000000000523,42.720704851851956,1.1517952e+06,54.20000000000982,6553.6,45.799999999990185,45,3017,3067,1,2,4,4,1003,1005,320,2227,2431,48,689,1245,NaN,NaN,NaN,1281,2543,2841,40,46,63,1000,2000,3000,4000,5000,
1523997917,1.6,7.550000000000523,42.720704851851956,1.1517952e+06,54.20000000000982,6553.6,45.799999999990185,45,3017,3067,1,2,4,4,1003,1005,320,2227,2431,48,689,1245,NaN,NaN,NaN,1281,2543,2841,40,46,63,1000,2000,3000,4000,5000,
1523997919,1.2,1.449999999999818,42.535603911395285,331776,28.200000000006185,3276.8,71.79999999999382,45,3022,3067,1,2,4,4,1003,1005,320,2227,2431,48,689,1245,NaN,NaN,NaN,1281,2543,2841,39,46,63,1000,2000,3000,4000,5000,
1523997921,1.2,1.449999999999818,42.535603911395285,331776,28.200000000006185,3276.8,71.79999999999382,45,3022,3067,1,2,4,4,1003,1005,320,2227,2431,48,689,1245,NaN,NaN,NaN,1281,2543,2841,39,46,63,1000,2000,3000,4000,5000,
1523997923,1.2000000000000002,1.449999999999818,42.535603911395285,331776,28.200000000006185,3276.8,71.79999999999382,45,3022,3067,1,2,4,4,1003,1005,320,2227,2431,48,689,1245,NaN,NaN,NaN,1281,2543,2841,39,46,63,1000,2000,3000,4000,5000,
1523997925,1.2000000000000002,1.150000000000091,42.44253954379128,132710.4,26.849999999985812,1638.4,73.15000000001419,45,3022,3067,1,2,4,4,1003,1005,320,2227,2431,48,689,1245,NaN,NaN,NaN,1281,2543,2841,39,46,63,1000,2000,3000,4000,5000,
1523997927,1.2000000000000002,1.150000000000091,42.44253954379128,132710.4,26.849999999985812,1638.4,73.15000000001419,45,3022,3067,1,2,4,4,1003,1005,320,2227,2431,48,689,1245,NaN,NaN,NaN,1281,2543,2841,39,46,63,1000,2000,3000,4000,5000,
1523997929,0.6000000000000001,3.499999999999659,42.56359908271766,440729.6,26.350000000011292,4096,73.64999999998871,45,3022,3067,1,2,4,4,1003,1005,320,2227,2431,48,689,1245,NaN,NaN,NaN,1281,2543,2841,39,46,63,1000,2000,3000,4000,5000,
1523997931,0.6000000000000001,3.499999999999659,42.56359908271766,440729.6,26.350000000011292,4096,73.64999999998871,45,3022,3067,1,2,4,4,1003,1005,320,2227,2431,48,689,1245,NaN,NaN,NaN,1281,2543,2841,39,46,63,1000,2000,3000,4000,5000,
1523997933,1.2,3.499999999999659,42.56359908271766,440729.6,26.350000000011292,4096,73.64999999998871,45,3022,3067,1,2,4,4,1003,1006,320,2227,2431,48,689,1245,NaN,NaN,NaN,1251,2543,2841,39,46,63,1000,2000,3000,4000,5000,
1523997935,1.2,2.5,42.89587044304561,638976,40.749999999989086,0,59.250000000010914,45,3022,3067,1,2,4,4,1003,1006,320,2227,2431,48,689,1245,NaN,NaN,NaN,1251,2543,2841,39,46,63,1000,2000,3000,4000,5000,
1523997937,1.2,2.5,42.89587044304561,638976,40.749999999989086,0,59.250000000010914,45,3022,3067,1,2,4,4,1003,1006,320,2227,2431,48,689,1245,NaN,NaN,NaN,1251,2543,2841,39,46,63,1000,2000,3000,4000,5000,
1523997939,0.6000000000000001,4.000000000000341,42.40512292058157,1.05791488e+07,30.799999999999272,3276.8,69.20000000000073,45,3022,3067,1,2,4,4,1003,1006,320,2227,2431,48,689,1245,NaN,NaN,NaN,1251,2543,2841,39,46,63,1000,2000,3000,4000,5000,
1523997941,0.6000000000000001,4.000000000000341,42.40512292058157,1.05791488e+07,30.799999999999272,3276.8,69.20000000000073,45,3022,3067,1,2,4,4,1003,1006,320,2227,2431,48,689,1245,NaN,NaN,NaN,1251,2543,2841,39,46,63,1000,2000,3000,4000,5000,
1523997943,0.6000000000000001,4.000000000000341,42.40512292058157,1.05791488e+07,30.799999999999272,3276.8,69.20000000000073,45,3022,3067,1,2,4,4,1003,1006,320,2227,2431,48,689,1245,NaN,NaN,NaN,1251,2543,2841,39,46,63,1000,2000,3000,4000,5000,
1523997945,0.6000000000000001,1.199999999999477,42.30366489584157,59801.6,24.25000000000182,0,75.74999999999818,45,3022,3067,1,2,4,4,1003,1006,320,2227,2431,48,689,1245,NaN,NaN,NaN,1251,2543,2841,39,46,63,1000,2000,3000,4000,5000,
