timestamp,workload,io_wait,memory_usage,disk_write_bytes,cpu_usage,disk_read_bytes,cpu_idle,app_http_request_latency_houses_POST_0.5,app_http_request_latency_houses_POST_0.9,app_http_request_latency_houses_POST_0.99,app_http_request_latency_metrics_GET_0.5,app_http_request_latency_metrics_GET_0.9,app_http_request_latency_metrics_GET_0.99,app_http_request_latency_recipes_GET_0.5,app_http_request_latency_recipes_GET_0.9,app_http_request_latency_recipes_GET_0.99,app_http_request_latency_recipes_POST_0.5,app_http_request_latency_recipes_POST_0.9,app_http_request_latency_recipes_POST_0.99,app_http_request_latency_schedules_POST_0.5,app_http_request_latency_schedules_POST_0.9,app_http_request_latency_schedules_POST_0.99,app_http_request_latency_storages_POST_0.5,app_http_request_latency_storages_POST_0.9,app_http_request_latency_storages_POST_0.99,app_http_request_latency_users_POST_0.5,app_http_request_latency_users_POST_0.9,app_http_request_latency_users_POST_0.99,pg_checkpoint_completion_target,pg_default_statistics_target,pg_effective_cache_size_mb,pg_maintenance_work_mem_mb,pg_max_wal_size_gb,pg_min_wal_size_mb,pg_random_page_cost,pg_shared_buffers_mb,pg_wal_buffers_mb,pg_work_mem_kb,
1519758804,3,2.0000000000000284,61.13298709701574,705331.2,16.749999999974534,0,83.25000000002547,44,66,90,1,2,3,0,0,1,53,70,122,23,638,638,378,755,755,37,72,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758806,3,2.0000000000000284,61.13298709701574,705331.2,16.749999999974534,0,83.25000000002547,44,66,90,1,2,3,0,0,1,53,70,122,23,638,638,378,755,755,37,72,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758808,2.6,2.0000000000000284,61.13298709701574,705331.2,16.749999999974534,0,83.25000000002547,44,66,90,1,2,3,0,1,2,53,72,122,23,638,638,378,755,755,37,72,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758810,2.6,0.999999999999801,60.851053208200135,96665.6,4.799999999995634,819.2,95.20000000000437,44,66,90,1,2,3,0,1,2,53,72,122,23,638,638,378,755,755,37,72,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758812,2.6,0.999999999999801,60.851053208200135,96665.6,4.799999999995634,819.2,95.20000000000437,44,66,90,1,2,3,0,1,2,53,72,122,23,638,638,378,755,755,37,72,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758814,5,20.55000000000007,60.857024206279384,913408,25.850000000027634,0,74.14999999997237,44,66,90,1,2,3,0,1,1,53,70,118,24,647,1301,378,755,755,37,72,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758816,5,20.55000000000007,60.857024206279384,913408,25.850000000027634,0,74.14999999997237,44,66,90,1,2,3,0,1,1,53,70,118,24,647,1301,378,755,755,37,72,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758818,4.4,20.55000000000007,60.857024206279384,913408,25.850000000027634,0,74.14999999997237,44,66,90,1,2,3,0,1,1,53,70,118,46,1226,1301,1612,3569,3569,37,72,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758820,4.4,21.000000000000227,61.15792335538769,1.503232e+06,37.75000000000546,819.2,62.24999999999454,44,66,90,1,2,3,0,1,1,53,70,118,46,1226,1301,1612,3569,3569,37,72,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758822,4.4,21.000000000000227,61.15792335538769,1.503232e+06,37.75000000000546,819.2,62.24999999999454,44,66,90,1,2,3,0,1,1,53,70,118,46,1226,1301,1612,3569,3569,37,72,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758824,3.4,6.799999999999927,60.90797346038181,331776,13.249999999979991,9830.4,86.75000000002001,44,90,93,1,2,3,0,0,1,54,72,118,46,1226,1301,1612,3569,3569,36,72,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758826,3.4,6.799999999999927,60.90797346038181,331776,13.249999999979991,9830.4,86.75000000002001,44,90,93,1,2,3,0,0,1,54,72,118,46,1226,1301,1612,3569,3569,36,72,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758828,2.6,6.799999999999927,60.90797346038181,331776,13.249999999979991,9830.4,86.75000000002001,44,90,93,1,2,3,0,0,1,53,72,118,46,1226,1301,1612,3569,3569,36,72,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758830,2.6,0.3999999999997783,61.16247501785793,80281.6,14.899999999997817,819.2,85.10000000000218,44,90,93,1,2,3,0,0,1,53,72,118,46,1226,1301,1612,3569,3569,36,72,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758832,2.6,0.3999999999997783,61.16247501785793,80281.6,14.899999999997817,819.2,85.10000000000218,44,90,93,1,2,3,0,0,1,53,72,118,46,1226,1301,1612,3569,3569,36,72,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758834,3.8,12.10000000000008,61.27054029457087,1.1444224e+06,18.74999999999092,0,81.25000000000911,44,90,93,1,2,3,0,0,1,54,72,118,44,686,1301,1242,3099,3569,36,72,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758836,3.8,12.10000000000008,61.27054029457087,1.1444224e+06,18.74999999999092,0,81.25000000000911,44,90,93,1,2,3,0,0,1,54,72,118,44,686,1301,1242,3099,3569,36,72,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758838,2.6,12.10000000000008,61.27054029457087,1.1444224e+06,18.74999999999092,0,81.25000000000911,44,90,93,1,2,3,0,0,1,54,73,118,44,686,1301,1242,3099,3569,36,72,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758840,2.6,1.0500000000000396,61.00287317575608,170393.6,10.200000000004366,819.2,89.79999999999563,44,90,93,1,2,3,0,0,1,54,73,118,44,686,1301,1242,3099,3569,36,72,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758842,2.6,1.0500000000000396,61.00287317575608,170393.6,10.200000000004366,819.2,89.79999999999563,44,90,93,1,2,3,0,0,1,54,73,118,44,686,1301,1242,3099,3569,36,72,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758844,3.4,10.049999999999812,61.01716441706051,464486.4,18.19999999999709,0,81.80000000000291,44,90,93,1,2,3,0,0,1,54,73,118,44,647,1301,1242,3099,3569,36,72,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758846,3.4,10.049999999999812,61.01716441706051,464486.4,18.19999999999709,0,81.80000000000291,44,90,93,1,2,3,0,0,1,54,73,118,44,647,1301,1242,3099,3569,36,72,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758848,3.8,10.049999999999812,61.01716441706051,464486.4,18.19999999999709,0,81.80000000000291,44,90,93,1,2,3,0,0,1,54,73,118,44,686,1301,1242,3099,3569,36,72,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758850,3.8,13.39999999999989,61.3009825962536,1.2394496e+06,19.600000000018554,819.2,80.39999999998145,44,90,93,1,2,3,0,0,1,54,73,118,44,686,1301,1242,3099,3569,36,72,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758852,3.8,13.39999999999989,61.3009825962536,1.2394496e+06,19.600000000018554,819.2,80.39999999998145,44,90,93,1,2,3,0,0,1,54,73,118,44,686,1301,1242,3099,3569,36,72,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758854,4.2,6.8000000000004945,61.02448133683795,964198.4,12.400000000006912,0,87.59999999999309,44,90,93,1,2,3,0,0,1,53,72,118,44,686,1301,1242,3099,3569,35,72,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758856,4.2,6.8000000000004945,61.02448133683795,964198.4,12.400000000006912,0,87.59999999999309,44,90,93,1,2,3,0,0,1,53,72,118,44,686,1301,1242,3099,3569,35,72,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758858,6.4,6.8000000000004945,61.02448133683795,964198.4,12.400000000006912,0,87.59999999999309,44,90,93,1,2,3,0,0,1,53,72,118,27,644,1301,821,2944,3569,30,72,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758860,6.4,8.199999999999505,61.02940006886225,457932.8,12.749999999987267,819.2,87.25000000001273,44,90,93,1,2,3,0,0,1,53,72,118,27,644,1301,821,2944,3569,30,72,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758862,6.4,8.199999999999505,61.02940006886225,457932.8,12.749999999987267,819.2,87.25000000001273,44,90,93,1,2,3,0,0,1,53,72,118,27,644,1301,821,2944,3569,30,72,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758864,4.800000000000001,7.300000000000181,61.03551789476312,634880,12.70000000001346,0,87.29999999998654,44,90,93,1,2,3,0,0,1,53,73,118,26,647,1301,820,2944,3569,30,63,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758866,4.800000000000001,7.300000000000181,61.03551789476312,634880,12.70000000001346,0,87.29999999998654,44,90,93,1,2,3,0,0,1,53,73,118,26,647,1301,820,2944,3569,30,63,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758868,2.2,7.300000000000181,61.03551789476312,634880,12.70000000001346,0,87.29999999998654,44,90,93,1,2,3,0,0,1,53,73,118,26,647,1301,820,2944,3569,30,63,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758870,2.2,0.20000000000010232,61.036741459943286,69632,3.099999999994907,0,96.9000000000051,44,90,93,1,2,3,0,0,1,53,73,118,26,647,1301,820,2944,3569,30,63,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758872,2.2,0.20000000000010232,61.036741459943286,69632,3.099999999994907,0,96.9000000000051,44,90,93,1,2,3,0,0,1,53,73,118,26,647,1301,820,2944,3569,30,63,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758874,3.8,4.099999999999966,61.048512156976564,712704,9.699999999993452,0,90.30000000000655,44,90,93,1,2,3,0,0,1,53,73,118,25,644,1301,820,2944,3569,30,63,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758876,3.8,4.099999999999966,61.048512156976564,712704,9.699999999993452,0,90.30000000000655,44,90,93,1,2,3,0,0,1,53,73,118,25,644,1301,820,2944,3569,30,63,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758878,3.8000000000000003,4.099999999999966,61.048512156976564,712704,9.699999999993452,0,90.30000000000655,44,90,93,1,2,3,0,0,1,53,72,118,24,638,1301,755,2944,3569,30,63,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758880,3.8000000000000003,8.25000000000017,61.04332424061263,776601.6,13.699999999989814,819.2,86.30000000001019,44,90,93,1,2,3,0,0,1,53,72,118,24,638,1301,755,2944,3569,30,63,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758882,3.8000000000000003,8.25000000000017,61.04332424061263,776601.6,13.699999999989814,819.2,86.30000000001019,44,90,93,1,2,3,0,0,1,53,72,118,24,638,1301,755,2944,3569,30,63,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758884,4.2,17.299999999999613,61.04716623527837,1.2132352e+06,22.450000000026193,0,77.54999999997379,44,90,93,1,2,3,0,0,1,53,72,118,23,638,1301,821,2944,3569,30,63,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758886,4.2,17.299999999999613,61.04716623527837,1.2132352e+06,22.450000000026193,0,77.54999999997379,44,90,93,1,2,3,0,0,1,53,72,118,23,638,1301,821,2944,3569,30,63,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758888,4.6000000000000005,17.299999999999613,61.04716623527837,1.2132352e+06,22.450000000026193,0,77.54999999997379,44,90,93,1,2,3,0,0,1,53,72,118,23,638,1304,1109,2944,3569,30,63,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758890,4.6000000000000005,21.90000000000012,60.319438608718286,1.1173888e+06,32.49999999999092,819.2,67.50000000000911,44,90,93,1,2,3,0,0,1,53,72,118,23,638,1304,1109,2944,3569,30,63,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758892,4.6000000000000005,21.90000000000012,60.319438608718286,1.1173888e+06,32.49999999999092,819.2,67.50000000000911,44,90,93,1,2,3,0,0,1,53,72,118,23,638,1304,1109,2944,3569,30,63,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758894,2.2,1.8499999999998806,59.76389107431225,195788.8,5.949999999984357,0,94.05000000001564,44,90,93,1,2,3,0,0,1,53,72,118,23,638,1304,1109,2944,3569,30,63,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758896,2.2,1.8499999999998806,59.76389107431225,195788.8,5.949999999984357,0,94.05000000001564,44,90,93,1,2,3,0,0,1,53,72,118,23,638,1304,1109,2944,3569,30,63,90,0.7,100,128,16,2,1000,4,128,128,1024,
1519758898,2.4,1.8499999999998806,59.76389107431225,195788.8,5.949999999984357,0,94.05000000001564,44,90,93,1,2,3,0,0,1,53,72,118,23,638,1304,1109,2944,3569,30,63,90,0.7,100,128,16,2,1000,4,128,128,1024,
